seq,frame,type,gt_id_old,gt_id_new,track_id,old_hid,last_frame,gap,IoU_last,dx_last,dy_last,dist_last,IoU_prev,IoU_next,IoU_swap,dist_swap,area_ratio,na_flag
V076,47,reuse,5,3,3374,0,46,1,0.57216415,-12.65000000,-0.45000000,12.65800142,0.57216415,,,,1.02683509,no_next
V076,48,switch,3,3,3373,3374,47,1,0.18297909,-24.10000000,-35.45000000,42.86621630,0.18297909,0.58561792,,,0.97385960,no_old
V076,49,switch,4,4,3394,3373,,,,,,,,0.97122024,0.01122210,64.02618605,,no_last_seen|no_prev
V076,49,reuse,4,3,3373,0,48,1,0.58561792,-7.20000000,-15.50000000,17.09064071,0.58561792,0.89111587,,,0.99370345,
V076,74,switch,0,0,3395,3370,,,,,,,,0.52008619,,,,no_last_seen|no_prev|no_old
V076,88,switch,1,1,3396,3371,,,,,,,,0.81740435,,,,no_last_seen|no_prev|no_old
V076,174,switch,0,0,3394,3395,173,1,0.87317522,-3.50000000,1.00000000,3.64005494,0.87317522,0.88447358,0.45822569,28.74760860,0.98489993,
V076,174,switch,4,4,3395,3394,173,1,0.74643378,-8.25000000,2.10000000,8.51307817,0.74643378,0.71422800,0.45822569,28.74760860,1.02280401,
V076,175,reuse,4,0,3394,0,174,1,0.88447358,-3.75000000,0.55000000,3.79011873,0.88447358,0.90289000,,,1.02535383,
V076,175,reuse,0,4,3395,0,174,1,0.71422800,-8.45000000,5.55000000,10.10964886,0.71422800,0.69062756,,,0.97237290,
V076,337,switch,4,4,3393,3395,336,1,0.69943281,-10.80000000,4.40000000,11.66190379,0.69943281,0.71435486,0.41745926,38.05798208,1.02315485,
V076,337,switch,5,5,3395,3393,336,1,0.79661902,-4.55000000,-7.40000000,8.68691545,0.79661902,0.77440910,0.41745926,38.05798208,0.95141925,
V076,338,reuse,5,4,3393,0,337,1,0.71435486,-10.85000000,3.10000000,11.28417033,0.71435486,0.80410123,,,1.03536068,
V076,338,reuse,4,5,3395,0,337,1,0.77440910,-5.90000000,-6.05000000,8.45059170,0.77440910,0.76532983,,,0.96719592,
V077,3,switch,18,18,3415,3405,2,1,0.74233336,-0.05000000,5.80000000,5.80021551,0.74233336,0.52477731,,,1.13052545,no_old
V077,4,switch,19,19,3417,3415,,,,,,,,0.71337465,0.27479599,11.21215858,,no_last_seen|no_prev
V077,4,reuse,19,18,3415,0,3,1,0.52477731,5.25000000,2.50000000,5.81485167,0.52477731,,,,1.05971174,no_next
V077,5,switch,18,18,3417,3415,4,1,0.71337465,-0.25000000,6.20000000,6.20503828,0.71337465,0.48646948,,,1.18724917,no_old
V077,6,switch,19,19,3418,3415,,,,,,,,0.74067699,,,,no_last_seen|no_prev|no_old
V077,7,switch,18,18,3418,3417,6,1,0.74067699,0.65000000,5.80000000,5.83630876,0.74067699,0.44125226,,,1.15221168,no_old
V077,8,switch,19,19,3419,3415,,,,,,,,0.74427891,,,,no_last_seen|no_prev|no_old
V077,9,switch,18,18,3419,3418,8,1,0.74427891,0.90000000,5.10000000,5.17880295,0.74427891,0.43010706,,,1.09115748,no_old
V077,10,switch,19,19,3420,3415,,,,,,,,0.69287209,,,,no_last_seen|no_prev|no_old
V077,11,switch,18,18,3420,3419,10,1,0.69287209,1.90000000,4.55000000,4.93077073,0.69287209,0.44733357,,,1.08736691,no_old
V077,12,switch,19,19,3421,3415,,,,,,,,0.64420380,,,,no_last_seen|no_prev|no_old
V077,13,switch,18,18,3421,3420,12,1,0.64420380,2.40000000,4.90000000,5.45618915,0.64420380,0.41818108,,,1.19084565,no_old
V077,14,switch,19,19,3422,3415,,,,,,,,0.66521847,,,,no_last_seen|no_prev|no_old
V077,15,switch,18,18,3422,3421,14,1,0.66521847,2.35000000,5.05000000,5.57000898,0.66521847,0.45755191,,,1.15935614,no_old
V077,16,switch,19,19,3423,3415,,,,,,,,0.64793854,,,,no_last_seen|no_prev|no_old
V077,17,switch,18,18,3423,3422,16,1,0.64793854,2.30000000,4.75000000,5.27754678,0.64793854,0.41334973,,,1.17777375,no_old
V077,18,switch,19,19,3424,3415,,,,,,,,0.59180132,,,,no_last_seen|no_prev|no_old
V077,19,switch,18,18,3424,3423,18,1,0.59180132,3.65000000,5.00000000,6.19051694,0.59180132,0.40619560,,,1.11217539,no_old
V077,20,switch,19,19,3425,3415,,,,,,,,0.39541511,,,,no_last_seen|no_prev|no_old
V077,39,switch,18,18,3425,3424,38,1,0.48889947,7.95000000,1.60000000,8.10940812,0.48889947,0.50599479,0.44667593,8.69841940,0.99590164,
V077,39,switch,19,19,3424,3425,38,1,0.57745765,5.50000000,1.30000000,5.65154846,0.57745765,0.49389021,0.44667593,8.69841940,0.97518660,
V077,40,reuse,19,18,3425,0,39,1,0.50599479,7.50000000,1.80000000,7.71297608,0.50599479,0.46715583,,,1.00000000,
V077,40,reuse,18,19,3424,0,39,1,0.49389021,7.15000000,1.00000000,7.21959140,0.49389021,0.56356288,,,1.02080475,
V077,134,switch,12,12,3426,3412,,,,,,,,0.26347055,,,,no_last_seen|no_prev|no_old
V077,159,switch,13,13,3427,3401,,,,,,,,0.46872838,,,,no_last_seen|no_prev|no_old
V077,162,switch,16,16,3428,3409,,,,,,,,0.73714218,,,,no_last_seen|no_prev|no_old
V077,163,switch,19,19,3429,3424,,,,,,,,0.52765512,,,,no_last_seen|no_prev|no_old
V077,170,switch,18,18,3430,3425,,,,,,,,0.83300885,,,,no_last_seen|no_prev|no_old
V077,171,switch,17,17,3431,3403,,,,,,,,0.85206424,,,,no_last_seen|no_prev|no_old
V077,182,switch,15,15,3432,3404,,,,,,,,0.82536200,,,,no_last_seen|no_prev|no_old
V077,246,switch,17,17,3432,3431,245,1,0.76741904,-4.80000000,0.10000000,4.80104155,0.76741904,0.71395181,0.60194441,8.30857990,1.04526282,
V077,247,switch,15,15,3431,3432,246,1,0.66357952,6.10000000,4.55000000,7.61002628,0.66357952,0.73688045,0.29414225,20.95292342,0.93092126,
V077,247,reuse,15,17,3432,0,246,1,0.71395181,-6.45000000,-0.85000000,6.50576667,0.71395181,0.65760010,,,1.02728737,
V077,248,reuse,17,15,3431,0,247,1,0.73688045,3.00000000,5.50000000,6.26498204,0.73688045,0.82065785,,,1.01726875,
V077,271,switch,8,8,3434,3416,,,,,,,,0.87221237,,,,no_last_seen|no_prev|no_old
V077,291,switch,4,4,3435,3397,,,,,,,,0.85558753,,,,no_last_seen|no_prev|no_old
V077,321,switch,1,1,3436,3398,320,1,0.94644026,-0.35000000,-0.40000000,0.53150729,0.94644026,0.74436839,,,1.01769231,no_old
V077,332,switch,2,2,3437,3414,,,,,,,,0.41808233,,,,no_last_seen|no_prev|no_old
V077,342,switch,0,0,3439,3400,,,,,,,,0.30991821,,,,no_last_seen|no_prev|no_old
V077,342,switch,3,3,3438,3407,341,1,0.00000000,22.25000000,-1.95000000,22.33528598,0.00000000,0.01080929,,,1.13019741,no_old
V077,382,switch,16,16,3440,3428,,,,,,,,0.79380773,,,,no_last_seen|no_prev|no_old
V077,395,switch,17,17,3441,3432,,,,,,,,0.72922366,,,,no_last_seen|no_prev|no_old
V077,402,switch,15,15,3442,3431,,,,,,,,0.44946637,,,,no_last_seen|no_prev|no_old
V077,403,switch,18,18,3443,3430,,,,,,,,0.63699617,,,,no_last_seen|no_prev|no_old
V077,405,switch,19,19,3445,3429,,,,,,,,0.34201016,,,,no_last_seen|no_prev|no_old
V077,512,switch,20,20,3452,3449,,,,,,,,0.33558117,,,,no_last_seen|no_prev|no_old
V077,536,switch,12,12,3454,3426,535,1,0.86524453,-1.25000000,-0.05000000,1.25099960,0.86524453,0.64451722,,,1.08715084,no_old
V078,138,switch,6,6,3477,3463,,,,,,,,0.86065289,,,,no_last_seen|no_prev|no_old
V078,157,switch,1,1,3478,3462,,,,,,,,0.52162070,,,,no_last_seen|no_prev|no_old
V078,193,switch,17,17,3479,3472,,,,,,,,0.42529597,,,,no_last_seen|no_prev|no_old
V078,196,switch,15,15,3480,3459,,,,,,,,0.48337863,,,,no_last_seen|no_prev|no_old
V078,205,switch,20,20,3481,3475,,,,,,,,0.56251052,,,,no_last_seen|no_prev|no_old
V078,220,switch,19,19,3482,3474,,,,,,,,0.97690475,,,,no_last_seen|no_prev|no_old
V078,298,switch,18,18,3483,3473,297,1,0.85115701,-0.80000000,0.00000000,0.80000000,0.85115701,0.84048301,,,1.03520073,no_old
V078,431,switch,10,10,3498,3458,,,,,,,,0.73528486,,,,no_last_seen|no_prev|no_old
V079,158,switch,5,5,3506,3501,157,1,0.57273619,-6.05000000,5.25000000,8.01030586,0.57273619,0.82863020,,,1.14504737,no_old
V079,159,switch,11,11,3520,3506,,,,,,,,0.74306873,0.28480276,16.61693413,,no_last_seen|no_prev
V079,159,reuse,11,5,3506,0,158,1,0.82863020,2.20000000,1.60000000,2.72029410,0.82863020,0.64987049,,,1.06106249,
V079,172,switch,3,3,3521,3499,,,,,,,,0.42668517,,,,no_last_seen|no_prev|no_old
V079,174,switch,4,4,3522,3502,,,,,,,,0.65993470,,,,no_last_seen|no_prev|no_old
V079,186,switch,1,1,3523,3510,,,,,,,,0.48117110,,,,no_last_seen|no_prev|no_old
V079,216,switch,15,15,3525,3518,,,,,,,,0.86031060,,,,no_last_seen|no_prev|no_old
V079,236,switch,14,14,3526,3516,,,,,,,,0.58743029,,,,no_last_seen|no_prev|no_old
V079,239,switch,4,4,3527,3522,,,,,,,,0.41452890,,,,no_last_seen|no_prev|no_old
V079,244,switch,11,11,3506,3520,243,1,0.17662841,-13.50000000,20.70000000,24.71315439,0.17662841,0.12406439,,,1.10608646,no_old
V079,245,switch,17,17,3528,3519,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V079,245,reuse,5,11,3506,0,244,1,0.12406439,-18.80000000,12.95000000,22.82854573,0.12406439,,,,1.03617471,no_next
V079,248,switch,16,16,3538,3517,,,,,,,,0.66036333,,,,no_last_seen|no_prev|no_old
V079,250,switch,10,10,3508,3511,244,6,0.00000000,-55.70000000,-3.50000000,55.80985576,,,,,0.83527881,no_prev|no_next|no_old
V079,252,switch,9,9,3503,3508,249,3,0.00000000,-38.85000000,5.40000000,39.22349423,,0.08860574,,,0.93898624,no_prev|no_old
V079,253,reuse,8,9,3503,0,252,1,0.08860574,-23.70000000,3.40000000,23.94263979,0.08860574,0.06086328,,,1.01327194,
V079,260,switch,17,17,3595,3519,,,,,,,,0.37905104,,,,no_last_seen|no_prev|no_old
V079,263,switch,18,18,3604,3528,,,,,,,,0.32881909,,,,no_last_seen|no_prev|no_old
V079,268,switch,10,10,3609,3511,,,,,,,,0.55920249,,,,no_last_seen|no_prev|no_old
V079,269,switch,13,13,3610,3513,,,,,,,,0.66096681,,,,no_last_seen|no_prev|no_old
V079,318,switch,10,10,3611,3609,,,,,,,,0.87617453,,,,no_last_seen|no_prev|no_old
V079,332,switch,8,8,3612,3503,,,,,,,,0.56439769,,,,no_last_seen|no_prev|no_old
V079,333,switch,9,9,3612,3503,332,1,0.56439769,-4.00000000,1.35000000,4.22167029,0.56439769,0.15886019,,,0.66081168,no_old
V079,334,switch,8,8,3613,3503,,,,,,,,0.49666523,,,,no_last_seen|no_prev|no_old
V079,347,switch,3,3,3614,3521,,,,,,,,0.18764918,,,,no_last_seen|no_prev|no_old
V079,356,switch,11,11,3615,3506,,,,,,,,0.55971063,,,,no_last_seen|no_prev|no_old
V079,362,switch,5,5,3616,3506,,,,,,,,0.67545420,,,,no_last_seen|no_prev|no_old
V079,423,switch,12,12,3617,3509,422,1,0.82722931,-1.45000000,-1.20000000,1.88215302,0.82722931,0.79752897,,,1.07680356,no_old
V079,543,switch,14,14,3618,3526,,,,,,,,0.60635439,,,,no_last_seen|no_prev|no_old
V079,586,switch,3,3,3619,3614,,,,,,,,0.72332603,,,,no_last_seen|no_prev|no_old
V079,605,switch,13,13,3620,3610,,,,,,,,0.87258795,,,,no_last_seen|no_prev|no_old
V079,627,switch,9,9,3621,3612,,,,,,,,0.73668099,,,,no_last_seen|no_prev|no_old
V080,146,switch,2,2,3670,3622,,,,,,,,0.35591331,,,,no_last_seen|no_prev|no_old
V080,148,switch,9,9,3634,3631,133,15,0.00000000,-40.30000000,2.65000000,40.38703381,,,,,1.23283610,no_prev|no_next|no_old
V080,148,switch,12,12,3679,3635,,,,,,,,0.39806697,,,,no_last_seen|no_prev|no_old
V080,150,switch,13,13,3685,3626,,,,,,,,0.41390046,,,,no_last_seen|no_prev|no_old
V080,212,switch,6,6,3687,3630,,,,,,,,0.86958875,,,,no_last_seen|no_prev|no_old
V080,282,switch,1,1,3689,3625,,,,,,,,0.36921441,,,,no_last_seen|no_prev|no_old
V080,289,switch,18,18,3702,3638,,,,,,,,0.37828256,,,,no_last_seen|no_prev|no_old
V080,291,switch,16,16,3705,3636,,,,,,,,0.43060883,,,,no_last_seen|no_prev|no_old
V081,81,switch,7,7,3729,3713,,,,,,,,0.61747841,,,,no_last_seen|no_prev|no_old
V081,166,switch,10,10,3742,3719,,,,,,,,0.29413635,,,,no_last_seen|no_prev|no_old
V081,168,switch,4,4,3751,3714,,,,,,,,0.22685291,,,,no_last_seen|no_prev|no_old
V081,168,switch,5,5,3748,3715,,,,,,,,0.32537422,,,,no_last_seen|no_prev|no_old
V081,184,switch,2,2,3783,3718,,,,,,,,0.39927352,,,,no_last_seen|no_prev|no_old
V081,185,switch,1,1,3788,3721,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V081,187,switch,1,1,3791,3721,,,,,,,,0.44789406,,,,no_last_seen|no_prev|no_old
V081,190,switch,3,3,3788,3724,185,5,0.53280501,-2.75000000,13.20000000,13.48341574,,0.40877208,,,1.20131529,no_prev|no_old
V081,192,switch,0,0,3804,3712,,,,,,,,0.69322855,,,,no_last_seen|no_prev|no_old
V081,195,switch,6,6,3810,3720,,,,,,,,0.36707321,,,,no_last_seen|no_prev|no_old
V081,196,switch,11,11,3813,3722,,,,,,,,0.32234392,,,,no_last_seen|no_prev|no_old
V081,198,switch,3,3,3817,3788,,,,,,,,0.40754928,,,,no_last_seen|no_prev|no_old
V081,245,switch,7,7,3819,3729,244,1,0.68821820,-6.45000000,0.05000000,6.45019380,0.68821820,0.77203498,,,1.06848701,no_old
V081,314,switch,11,11,3821,3813,,,,,,,,0.37949567,,,,no_last_seen|no_prev|no_old
V081,319,switch,12,12,3822,3717,,,,,,,,0.33763378,,,,no_last_seen|no_prev|no_old
V081,334,switch,8,8,3823,3716,,,,,,,,0.30992566,,,,no_last_seen|no_prev|no_old
V081,339,switch,17,17,3824,3728,,,,,,,,0.35324561,,,,no_last_seen|no_prev|no_old
V081,340,switch,16,16,3825,3726,,,,,,,,0.67070079,,,,no_last_seen|no_prev|no_old
V081,343,switch,15,15,3826,3725,,,,,,,,0.31014853,,,,no_last_seen|no_prev|no_old
V081,348,switch,18,18,3827,3727,,,,,,,,0.26221835,,,,no_last_seen|no_prev|no_old
V081,382,switch,7,7,3828,3819,,,,,,,,0.89799284,,,,no_last_seen|no_prev|no_old
V081,399,switch,9,9,3829,3723,,,,,,,,0.58353784,,,,no_last_seen|no_prev|no_old
V081,453,switch,4,4,3830,3751,,,,,,,,0.41515921,,,,no_last_seen|no_prev|no_old
V081,456,switch,5,5,3831,3748,,,,,,,,0.47175764,,,,no_last_seen|no_prev|no_old
V082,48,switch,11,11,3848,3846,,,,,,,,0.62052304,,,,no_last_seen|no_prev|no_old
V082,90,switch,11,11,3849,3848,89,1,0.87023827,1.95000000,-0.15000000,1.95576072,0.87023827,0.93995845,,,0.97188336,no_old
V082,230,switch,8,8,3857,3841,,,,,,,,0.42834172,,,,no_last_seen|no_prev|no_old
V082,257,switch,7,7,3858,3833,256,1,0.91848373,0.00000000,-0.90000000,0.90000000,0.91848373,0.95460623,,,1.08875091,no_old
V082,261,switch,5,5,3859,3834,,,,,,,,0.78588613,,,,no_last_seen|no_prev|no_old
V082,377,switch,16,16,3861,3851,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V082,385,switch,19,19,3880,3860,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V082,398,switch,15,15,3853,3850,378,20,0.00000000,-124.15000000,-29.50000000,127.60671025,,,,,0.98196515,no_prev|no_next|no_old
V082,407,switch,9,9,4002,3843,,,,,,,,0.39941692,,,,no_last_seen|no_prev|no_old
V082,409,switch,3,3,4016,3839,,,,,,,,0.39302455,,,,no_last_seen|no_prev|no_old
V082,413,switch,10,10,4049,3844,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V082,414,switch,10,10,4056,3844,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V082,415,switch,6,6,4057,3838,,,,,,,,0.39935403,,,,no_last_seen|no_prev|no_old
V082,416,switch,11,11,4065,3849,,,,,,,,0.37583152,,,,no_last_seen|no_prev|no_old
V082,416,switch,16,16,4063,3851,,,,,,,,0.37152029,,,,no_last_seen|no_prev|no_old
V082,417,switch,4,4,4068,3842,,,,,,,,0.40516409,,,,no_last_seen|no_prev|no_old
V082,417,switch,10,10,4071,3844,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V082,417,switch,13,13,4069,3840,,,,,,,,0.53111493,,,,no_last_seen|no_prev|no_old
V082,418,switch,10,10,4074,3844,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V082,418,switch,12,12,4073,3845,,,,,,,,0.39200135,,,,no_last_seen|no_prev|no_old
V082,418,switch,15,15,4072,3850,,,,,,,,0.43426143,,,,no_last_seen|no_prev|no_old
V082,419,switch,10,10,4075,3844,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V082,420,switch,10,10,4076,3844,,,,,,,,0.36663438,,,,no_last_seen|no_prev|no_old
V082,423,switch,8,8,4079,3857,,,,,,,,0.55924419,,,,no_last_seen|no_prev|no_old
V083,392,switch,4,4,4100,4083,,,,,,,,0.87569467,,,,no_last_seen|no_prev|no_old
V083,421,switch,2,2,4101,4084,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V083,423,switch,2,2,4102,4084,,,,,,,,0.48914418,,,,no_last_seen|no_prev|no_old
V083,444,switch,12,12,4103,4094,,,,,,,,0.82879681,,,,no_last_seen|no_prev|no_old
V083,448,switch,5,5,4104,4087,,,,,,,,0.47809541,,,,no_last_seen|no_prev|no_old
V083,448,switch,13,13,4105,4081,,,,,,,,0.47137578,,,,no_last_seen|no_prev|no_old
V083,483,switch,16,16,4106,4098,,,,,,,,0.72974423,,,,no_last_seen|no_prev|no_old
V083,501,switch,10,10,4107,4090,,,,,,,,0.49691369,,,,no_last_seen|no_prev|no_old
V083,590,switch,5,5,4103,4104,589,1,0.93035843,0.50000000,-0.60000000,0.78102497,0.93035843,0.90804630,0.47566101,10.51522705,1.05624600,
V083,590,switch,12,12,4104,4103,589,1,0.87243765,1.45000000,0.55000000,1.55080624,0.87243765,0.90979208,0.47566101,10.51522705,1.01157541,
V083,591,reuse,12,5,4103,0,590,1,0.90804630,0.75000000,0.25000000,0.79056942,0.90804630,0.88422360,,,1.06456211,
V083,591,reuse,5,12,4104,0,590,1,0.90979208,1.10000000,0.15000000,1.11018017,0.90979208,0.93049741,,,1.06569961,
V083,611,switch,0,0,4109,4080,,,,,,,,0.63458769,,,,no_last_seen|no_prev|no_old
V083,674,switch,4,4,4110,4100,,,,,,,,0.90400021,,,,no_last_seen|no_prev|no_old
V083,677,switch,10,10,4111,4107,,,,,,,,0.69357726,,,,no_last_seen|no_prev|no_old
V083,699,switch,15,15,4112,4097,,,,,,,,0.72955694,,,,no_last_seen|no_prev|no_old
V083,704,switch,16,16,4113,4106,703,1,0.92571587,-0.35000000,-1.75000000,1.78465683,0.92571587,0.91324351,,,1.06671941,no_old
V083,718,switch,6,6,4114,4086,,,,,,,,0.77875219,,,,no_last_seen|no_prev|no_old
V083,746,switch,21,21,4116,4108,,,,,,,,0.54078695,,,,no_last_seen|no_prev|no_old
V083,750,switch,10,10,4117,4111,,,,,,,,0.52464182,,,,no_last_seen|no_prev|no_old
V083,750,switch,11,11,4118,4092,,,,,,,,0.41751561,,,,no_last_seen|no_prev|no_old
V083,750,switch,12,12,4121,4104,,,,,,,,0.31602852,,,,no_last_seen|no_prev|no_old
V083,750,switch,16,16,4119,4113,,,,,,,,0.38817138,,,,no_last_seen|no_prev|no_old
V083,750,switch,21,21,4124,4116,,,,,,,,0.40870305,,,,no_last_seen|no_prev|no_old
V083,755,switch,1,1,4142,4088,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V083,758,switch,5,5,4149,4103,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V083,760,switch,6,6,4152,4114,,,,,,,,0.37930131,,,,no_last_seen|no_prev|no_old
V083,761,switch,5,5,4154,4103,,,,,,,,0.40362560,,,,no_last_seen|no_prev|no_old
V083,763,switch,2,2,4157,4102,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V083,767,switch,2,2,4160,4102,,,,,,,,0.41044020,,,,no_last_seen|no_prev|no_old
V083,770,switch,2,2,4161,4160,,,,,,,,0.38540251,,,,no_last_seen|no_prev|no_old
V083,841,switch,4,4,4164,4110,840,1,0.52320091,-6.65000000,-1.75000000,6.87640895,0.52320091,0.59234925,,,1.06124273,no_old
V083,875,switch,6,6,4117,4152,874,1,0.83650551,2.75000000,0.10000000,2.75181758,0.83650551,0.86166295,0.31086912,15.31486206,0.97110468,
V083,875,switch,10,10,4152,4117,874,1,0.82953162,-2.25000000,0.85000000,2.40520269,0.82953162,0.85820766,0.31086912,15.31486206,1.03863459,
V083,876,reuse,10,6,4117,0,875,1,0.86166295,2.20000000,-0.05000000,2.20056811,0.86166295,0.88679105,,,0.97184105,
V083,876,reuse,6,10,4152,0,875,1,0.85820766,-2.05000000,0.20000000,2.05973299,0.85820766,0.94073286,,,1.01433280,
V084,142,switch,8,8,4183,4171,,,,,,,,0.33162399,,,,no_last_seen|no_prev|no_old
V084,142,switch,11,11,4182,4176,,,,,,,,0.34267376,,,,no_last_seen|no_prev|no_old
V084,142,switch,15,15,4184,4179,,,,,,,,0.31529507,,,,no_last_seen|no_prev|no_old
V084,146,switch,16,16,4179,4181,140,6,0.00000000,43.45000000,12.20000000,45.13028362,,0.37119496,,,1.15786769,no_prev|no_old
V084,147,switch,4,4,4186,4167,,,,,,,,0.40161407,,,,no_last_seen|no_prev|no_old
V084,147,switch,9,9,4189,4168,,,,,,,,0.37572754,,,,no_last_seen|no_prev|no_old
V084,147,switch,11,11,4187,4182,,,,,,,,0.35264371,,,,no_last_seen|no_prev|no_old
V084,147,switch,15,15,4188,4184,,,,,,,,0.36467829,,,,no_last_seen|no_prev|no_old
V084,147,reuse,15,16,4179,0,146,1,0.37119496,14.50000000,-1.25000000,14.55377958,0.37119496,0.35215886,,,1.06958471,
V084,148,switch,12,12,4195,4177,,,,,,,,0.35648680,,,,no_last_seen|no_prev|no_old
V084,149,switch,14,14,4199,4180,,,,,,,,0.36474260,,,,no_last_seen|no_prev|no_old
V084,152,switch,4,4,4171,4186,140,12,0.00000000,92.45000000,11.00000000,93.10210792,,0.32142966,,,1.01104426,no_prev|no_old
V084,152,switch,12,12,4204,4195,,,,,,,,0.42395838,,,,no_last_seen|no_prev|no_old
V084,153,switch,16,16,4210,4179,,,,,,,,0.45252551,,,,no_last_seen|no_prev|no_old
V084,153,reuse,8,4,4171,0,152,1,0.32142966,14.10000000,-0.70000000,14.11736519,0.32142966,0.28499677,,,1.00735294,
V084,154,switch,11,11,4215,4187,,,,,,,,0.35982511,,,,no_last_seen|no_prev|no_old
V084,157,switch,11,11,4226,4215,,,,,,,,0.38832053,,,,no_last_seen|no_prev|no_old
V084,157,switch,14,14,4228,4199,,,,,,,,0.39246166,,,,no_last_seen|no_prev|no_old
V084,157,switch,15,15,4225,4188,,,,,,,,0.50349540,,,,no_last_seen|no_prev|no_old
V084,162,switch,10,10,4233,4169,,,,,,,,0.39987292,,,,no_last_seen|no_prev|no_old
V084,170,switch,10,10,4238,4233,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V084,172,switch,10,10,4239,4233,,,,,,,,0.48604548,,,,no_last_seen|no_prev|no_old
V084,255,switch,2,2,4242,4165,254,1,0.87975313,-1.00000000,0.00000000,1.00000000,0.87975313,0.82885437,,,1.07059955,no_old
V084,426,switch,11,11,4244,4226,,,,,,,,0.59945445,,,,no_last_seen|no_prev|no_old
V084,429,switch,10,10,4246,4239,,,,,,,,0.49611371,,,,no_last_seen|no_prev|no_old
V084,446,switch,3,3,4247,4174,445,1,0.73670001,-2.35000000,-3.70000000,4.38320659,0.73670001,0.69038442,,,1.17699100,no_old
V085,52,switch,12,12,4259,4264,51,1,0.84134877,-1.90000000,0.45000000,1.95256242,0.84134877,0.79295908,0.50566554,8.65332306,0.99159664,
V085,52,switch,14,14,4264,4259,51,1,0.86023953,-1.75000000,1.00000000,2.01556444,0.86023953,0.78699222,0.50566554,8.65332306,1.02053917,
V085,53,reuse,14,12,4259,0,52,1,0.79295908,-2.65000000,-0.35000000,2.67301328,0.79295908,0.81376045,,,0.99906073,
V085,53,reuse,12,14,4264,0,52,1,0.78699222,-3.45000000,0.15000000,3.45325933,0.78699222,0.75529443,,,1.00852929,
V085,104,switch,15,15,4265,4252,,,,,,,,0.72148097,,,,no_last_seen|no_prev|no_old
V085,113,switch,16,16,4267,4256,,,,,,,,0.50883367,,,,no_last_seen|no_prev|no_old
V085,120,switch,14,14,4269,4264,,,,,,,,0.75097352,,,,no_last_seen|no_prev|no_old
V085,134,switch,13,13,4271,4257,,,,,,,,0.86349853,,,,no_last_seen|no_prev|no_old
V085,224,switch,1,1,4272,4251,,,,,,,,0.63652393,,,,no_last_seen|no_prev|no_old
V085,279,switch,4,4,4273,4248,,,,,,,,0.51336027,,,,no_last_seen|no_prev|no_old
V085,355,switch,13,13,4274,4271,,,,,,,,0.40292009,,,,no_last_seen|no_prev|no_old
V085,386,switch,12,12,4275,4259,,,,,,,,0.64141350,,,,no_last_seen|no_prev|no_old
V085,438,switch,8,8,4275,4258,436,2,0.56435158,6.05000000,6.10000000,8.59142014,,0.71416268,0.45391020,14.63634176,0.58947832,no_prev
V085,438,switch,12,12,4258,4275,437,1,0.71755529,10.00000000,0.90000000,10.04041832,0.71755529,0.65137835,0.45391020,14.63634176,0.94947764,
V085,439,reuse,12,8,4275,0,438,1,0.71416268,4.25000000,-2.00000000,4.69707356,0.71416268,0.80575475,,,0.84055248,
V085,439,reuse,8,12,4258,0,438,1,0.65137835,9.90000000,4.95000000,11.06853649,0.65137835,0.73263209,,,1.06664849,
V085,470,switch,0,0,4277,4263,,,,,,,,,,,,no_last_seen|no_prev|no_next|no_old
V085,470,switch,17,17,4262,4270,469,1,0.43299775,8.25000000,-5.50000000,9.91526601,0.43299775,0.42288826,,,0.88283648,no_old
V085,471,reuse,10,17,4262,0,470,1,0.42288826,9.20000000,-1.45000000,9.31356538,0.42288826,0.38727443,,,0.95944811,
V085,474,switch,17,17,4265,4262,473,1,0.27002639,10.80000000,-16.05000000,19.34534828,0.27002639,0.29904096,,,0.85536691,no_old
V085,475,switch,10,10,4283,4262,,,,,,,,0.47201685,,,,no_last_seen|no_prev|no_old
V085,475,switch,11,11,4281,4254,,,,,,,,0.39671406,,,,no_last_seen|no_prev|no_old
V085,475,reuse,15,17,4265,0,474,1,0.29904096,12.15000000,-5.00000000,13.13858820,0.29904096,0.24181023,,,0.95149830,
V085,476,switch,18,18,4286,4268,,,,,,,,0.38254274,,,,no_last_seen|no_prev|no_old
V085,479,switch,17,17,4289,4265,,,,,,,,0.31862280,,,,no_last_seen|no_prev|no_old
V085,480,switch,18,18,4291,4286,,,,,,,,0.48917814,,,,no_last_seen|no_prev|no_old
